Date,Value,Diff,logreturn,DiffLog
1985-01-11,167.91,3.41,0.008731504098139,0.02010503117579232
1985-01-18,171.32,6.03,0.01502312708343,0.03459202847246062
1985-01-25,177.35,1.28,0.003123205419441,0.00719144624116221
1985-02-01,178.63,3.56,0.008570137614824,0.01973347111680052
1985-02-08,182.19,-0.590000000000003,-0.00140869165716,-0.00324363241040074
1985-02-15,181.6,-2.23999999999998,-0.005390248934169,-0.012411506843343034
1985-02-22,179.36,3.86999999999998,0.009270986350596,0.02134723496823381
1985-03-01,183.23,-4.13,-0.009900995752462,-0.022797885225417522
1985-03-08,179.1,-2.56999999999999,-0.00627706463898,-0.014453475465474366
1985-03-15,176.53,2.50999999999999,0.006131547974223,0.014118410962423344
1985-03-22,179.04,1.62,0.003911936712128,0.00900756715808245
1985-03-29,180.66,-1.63,-0.003936194230603,-0.009063422158515723
1985-04-04,179.03,1.50999999999999,0.003647626457924,0.008398970306827102
1985-04-12,180.54,0.570000000000022,0.001368992449411,0.003152221606435652
1985-04-19,181.11,1.06999999999999,0.002558267165953,0.005890627840219204
1985-04-26,182.18,-2.09999999999999,-0.005035215746625,-0.011594012718186938
1985-05-03,180.08,4.19999999999999,0.010012721588179,0.023055143469239404
1985-05-10,184.28,3.13999999999999,0.007337729962453,0.01689574762796115
1985-05-17,187.42,0.870000000000005,0.002011321895008,0.0046312398126595765
1985-05-24,188.29,1.26000000000002,0.002896533324349,0.00666951445400691
1985-05-31,189.55,0.129999999999995,0.000297752207679,0.000685599794806082
1985-06-07,189.68,-2.58000000000001,-0.005947753470122,-0.013695208477106209
1985-06-14,187.1,2.51000000000002,0.005787450725107,0.013326097766068424
1985-06-21,189.61,2.23999999999998,0.005100565309218,0.011744485646849
1985-06-28,191.85,0.670000000000016,0.001514049470986,0.0034862277419472083
1985-07-05,192.52,0.769999999999982,0.001733533060688,0.003991607383752078
1985-07-12,193.29,1.84,0.004114658484098,0.009474351288246535
1985-07-19,195.13,-2.72999999999999,-0.006118976848313,-0.014089464875301128
1985-07-26,192.4,-0.920000000000016,-0.002081648891883,-0.004793173707297864
1985-08-02,191.48,-3.16,-0.007226973310551,-0.016640721012341642
1985-08-09,188.32,-2.22,-0.005150072368592,-0.011858479863761519
1985-08-16,186.1,1.06999999999999,0.002489867219259,0.005733131142599666
1985-08-23,187.17,1.46000000000001,0.003374524394547,0.007770129566828628
1985-08-30,188.63,-0.389999999999986,-0.000898850576608,-0.0020696799385260894
1985-09-06,188.24,-5.33000000000001,-0.012474464426382,-0.0287235158312727
1985-09-13,182.91,-0.859999999999985,-0.00204676647162,-0.004712853966391854
1985-09-20,182.05,-0.760000000000019,-0.001816834301843,-0.004183415579865658
1985-09-26,181.29,1.93000000000001,0.004599029837249,0.010589657545485867
1985-10-04,183.22,1.06,0.002505324775274,0.005768723480653699
1985-10-11,184.28,2.75999999999999,0.006456290237123,0.014866157656041929
1985-10-18,187.04,0.480000000000018,0.001113100520232,0.0025630086648895482
1985-10-25,187.52,4.00999999999999,0.009189214327106,0.021158947925921913
1985-11-01,191.53,2.19,0.004937651709399,0.01136936322045868
1985-11-08,193.72,4.39000000000002,0.009731937603257,0.022408614451207037
1985-11-15,198.11,3.41,0.007411756512298,0.01706620005811948
1985-11-22,201.52,0.649999999999977,0.001398556601308,0.003220295581880453
1985-11-29,202.17,0.820000000000022,0.001757932478047,0.004047789118441289
1985-12-06,202.99,6.94999999999999,0.014620549297138,0.03366505886297516
1985-12-13,209.94,1.0,0.002063748807927,0.004751957240816596
1985-12-20,210.94,-1.32999999999998,-0.002746943700471,-0.006325071615999046
1985-12-27,209.61,1.26999999999998,0.00262339493991,0.00604059008167337
1986-01-03,210.88,-4.91999999999999,-0.010252509758719,-0.023607276136201675
1986-01-10,205.96,2.47,0.005177345372343,0.011921278275638731
1986-01-17,208.43,-2.0,-0.004187415961485,-0.009641881571081125
1986-01-24,206.43,5.34999999999999,0.011112131402944,0.02558662811981014
1986-01-31,211.78,2.78,0.005663816538525,0.013041419531059941
1986-02-07,214.56,5.19999999999999,0.010399885904982,0.023946622253650025
1986-02-14,219.76,4.86000000000001,0.009499776496611,0.021874043747871722
1986-02-21,224.62,2.29999999999998,0.004424351983548,0.010187446923476406
1986-02-28,226.92,-1.34999999999999,-0.002591435347374,-0.005967000400321168
1986-03-07,225.57,10.98,0.020641612839294,0.04752907001911191
1986-03-14,236.55,-3.21000000000001,-0.005933758853481,-0.013662984681446208
1986-03-21,233.34,5.63,0.010354190043668,0.023841403644574877
1986-03-27,238.97,-10.28,-0.019096209085076,-0.043970646371993646
1986-04-04,228.69,7.28,0.013609618045535,0.03133730363299054
1986-04-11,235.97,6.41,0.01163998860264,0.026802064239058628
1986-04-18,242.38,-0.090000000000003,-0.000161291203584,-0.0003713867210038805
1986-04-25,242.29,-7.5,-0.013655894110425,-0.03144385821017138
1986-05-02,234.79,3.06,0.005623559932062,0.012948725269124366
1986-05-09,237.85,-5.09,-0.009394807234547,-0.021632343089821298
1986-05-16,232.76,8.59,0.015738954633338,0.03624028231803274
1986-05-23,241.35,6.0,0.010664611545489,0.02455617556721577
1986-05-30,247.35,-1.68000000000001,-0.002959788866977,-0.006815165723511005
1986-06-06,245.67,0.060000000000002,0.000106054819062,0.00024420024541378806
1986-06-13,245.73,1.85000000000002,0.003257377949186,0.007500389908043842
1986-06-20,247.58,2.01999999999998,0.003529022408915,0.008125874391608424
1986-06-27,249.6,2.19,0.003793896822382,0.00873577026757327
1986-07-03,251.79,-9.56999999999999,-0.01682847803881,-0.038749002669941454
1986-07-11,242.22,-5.85999999999999,-0.010636018486329,-0.024490337615430544
1986-07-18,236.36,3.85999999999999,0.007035181326483,0.016199103648870283
1986-07-25,240.22,-5.31,-0.009707657766343,-0.02235270806067037
1986-08-01,234.91,1.97,0.003626889513474,0.008351221727661949
1986-08-08,236.88,10.27,0.018432220415553,0.04244175595963246
1986-08-15,247.15,3.03999999999999,0.005309332320754,0.012225189455520081
1986-08-22,250.19,2.74000000000001,0.004730396903613,0.010892141394205614
1986-08-29,252.93,-2.46000000000001,-0.004244628247795,-0.009773617728675242
1986-09-05,250.47,-19.8,-0.035764600149799,-0.08235103516181978
1986-09-12,230.67,1.54000000000002,0.002889802842313,0.006654016946400673
1986-09-19,232.21,0.019999999999982,3.74037104617919e-05,8.612522613182009e-05
1986-09-26,232.23,1.48000000000002,0.002758973236442,0.006352770646202136
1986-10-03,233.71,1.76999999999998,0.003276731727346,0.007544953629126753
1986-10-10,235.48,3.36000000000001,0.006153035369611,0.014167887518731107
1986-10-17,238.84,-0.580000000000013,-0.001055925062216,-0.002431357307576619
1986-10-24,238.26,5.72,0.01030308952384,0.023723740349376417
1986-10-31,243.98,1.79000000000002,0.003174642508241,0.007309884515062636
1986-11-07,245.77,-1.27000000000001,-0.002250006019969,-0.005180830320727487
1986-11-14,244.5,1.36000000000001,0.002409013825871,0.005546959324268233
1986-11-21,245.86,3.35999999999999,0.005895014397873,0.013573772275526527
1986-11-28,249.22,1.94999999999999,0.003384873905204,0.00779396019578726
1986-12-05,251.17,-3.81999999999999,-0.006655850888387,-0.015325663036791264
1986-12-12,247.35,2.38,0.004158802468331,0.009575996568284383
1986-12-19,249.73,-2.81,-0.004914448873459,-0.011315936716306896
1986-12-26,246.92,-0.469999999999999,-0.000827445804329,-0.0019052643743083584
1987-01-02,246.45,12.28,0.021117966021219,0.04862591375481357
1987-01-09,258.73,7.54999999999995,0.012491759767671,0.028763339826302452
1987-01-16,266.28,3.82000000000005,0.006186035907818,0.014243874066067221
1987-01-23,270.1,3.97999999999996,0.006352761433984,0.014627773777239736
1987-01-30,274.08,5.96000000000004,0.009342723358473,0.02151241553318721
1987-02-06,280.04,-0.340000000000032,-0.000527602608381,-0.0012148499010828555
1987-02-13,279.7,5.78000000000003,0.008883221713364,0.02045437389495273
1987-02-20,285.48,-1.28000000000003,-0.00195161449344,-0.004493758439866495
1987-02-27,284.2,6.46000000000004,0.009761195624609,0.022475983535024207
1987-03-06,290.66,-0.770000000000039,-0.001152034957044,-0.0026526585186977176
1987-03-13,289.89,8.28000000000003,0.012230711062269,0.028162252968697243
1987-03-20,298.17,-2.04000000000002,-0.002981538693621,-0.006865246550117661
1987-03-27,296.13,4.28000000000003,0.006231978670295,0.014349661186078076
1987-04-03,300.41,-7.92000000000002,-0.011603362808166,-0.026717730230685303
1987-04-10,292.49,-5.57999999999998,-0.0083653370213,-0.019261900323117108
1987-04-16,286.91,-5.39000000000004,-0.008236431641357,-0.01896508471685217
1987-04-24,281.52,6.50999999999999,0.009928470584593,0.022861148364312394
1987-05-01,288.03,5.34000000000003,0.007977976436373,0.018369969614651493
1987-05-08,293.37,-5.94,-0.00888360596255,-0.02045525866140173
1987-05-15,287.43,-5.26999999999998,-0.008036648226117,-0.018505066403095006
1987-05-22,282.16,7.94,0.012052282143231,0.027751405199561773
1987-05-29,290.1,3.34999999999997,0.004986385046928,0.011481575876985043
1987-06-05,293.45,8.17000000000002,0.011926021762126,0.02746067992819543
1987-06-12,301.62,5.35000000000002,0.00763579859157,0.017582076010053908
1987-06-19,306.97,0.189999999999998,0.000268724713642,0.0006187615197499373
1987-06-26,307.16,-1.53000000000003,-0.002168677485154,-0.0049935644488279755
1987-07-02,305.63,2.74000000000001,0.003876139347285,0.008925140679425448
1987-07-10,308.37,6.21999999999997,0.00867279263267,0.01996984303061613
1987-07-17,314.59,-5.31999999999999,-0.007407119067628,-0.01705552194715343
1987-07-24,309.27,9.39000000000004,0.012989757458678,0.02991002188595996
1987-07-31,318.66,4.33999999999998,0.005874970528322,0.013527619560293696
1987-08-07,323.0,10.99,0.014530941457005,0.03345872918606918
1987-08-14,333.99,1.90999999999997,0.002476540053556,0.005702444209521255
1987-08-21,335.9,-8.85999999999996,-0.011609129723064,-0.026731009042961964
1987-08-28,327.04,-10.34,-0.013952810746688,-0.032127534030690914
1987-09-04,316.7,5.28000000000003,0.007180832673617,0.016534478269554294
1987-09-11,321.98,-7.12,-0.009711404931659,-0.022361336227665334
1987-09-18,314.86,5.30000000000001,0.007249580178266,0.016692775248940306
1987-09-25,320.16,7.90999999999997,0.010599447328771,0.024406129413203123
1987-10-02,328.07,-17.0,-0.023108389423794,-0.05320903301033008
1987-10-09,311.07,-28.37,-0.041532320707593,-0.0956317025387518
1987-10-16,282.7,-34.48,-0.056489037210364,-0.13007081499816944
1987-10-23,248.22,3.56999999999999,0.006201706553612,0.014279957061470798
1987-10-30,251.79,-1.38,-0.002386809611863,-0.005495832232090899
1987-11-06,250.41,-4.77000000000001,-0.008352579510774,-0.01923252506955658
1987-11-13,245.64,-3.63999999999999,-0.006483722729699,-0.014929323304512007
1987-11-20,242.0,-1.66,-0.00298930914409,-0.0068831386735326485
1987-11-27,240.34,-16.42,-0.030733171378235,-0.07076574227595565
1987-12-04,223.92,11.4,0.021565954257303,0.04965744478905726
1987-12-11,235.32,13.84,0.024819482486694,0.057148970389689566
1987-12-18,249.16,2.87,0.004973917226238,0.01145286765892064
1987-12-24,252.03,-4.94999999999999,-0.008614646762685,-0.019835957217167022
1987-12-31,247.08,-3.68000000000001,-0.00651701877161,-0.015005990274271594
1988-01-08,243.4,8.65000000000001,0.015166127880123,0.03492129997521308
1988-01-15,252.05,-5.55000000000001,-0.009669778160921,-0.02226548704589505
1988-01-22,246.5,10.57,0.018234473937203,0.04198642786639225
1988-01-29,257.07,-6.10999999999999,-0.010446891860764,-0.024054857466714395
1988-02-05,250.96,6.66999999999999,0.011391927826693,0.026230883194209086
1988-02-12,257.63,3.98000000000002,0.00665790728957,0.015330398075499739
1988-02-19,261.61,0.849999999999966,0.001408783686596,0.003243844316009098
1988-02-26,262.46,4.84000000000003,0.007935834263989,0.0182729336767328
1988-03-04,267.3,-2.36000000000001,-0.003851426779293,-0.008868237888757876
1988-03-11,264.94,6.18000000000001,0.010014023852078,0.023058142042680415
1988-03-18,271.12,-12.61,-0.020684208164086,-0.04762714937901077
1988-03-25,258.51,0.379999999999995,0.000637927842273,0.0014688831400253418
1988-03-31,258.89,10.54,0.017330675601338,0.0399053552911576
1988-04-08,269.43,-9.66000000000003,-0.015856956745808,-0.03651199222314868
1988-04-15,259.77,0.370000000000005,0.00061814154539,0.001423323507775254
1988-04-22,260.14,1.19,0.001982132550585,0.004564028863315571
1988-04-29,261.33,-3.84999999999997,-0.006445768002083,-0.014841929314495059
1988-05-06,257.48,-0.700000000000046,-0.001182305935082,-0.002722360021477688
1988-05-13,256.78,-3.75999999999996,-0.006406343123343,-0.014751150176413989
1988-05-20,253.02,0.399999999999977,0.000686035182389,0.0015796543842386051
1988-05-27,253.42,13.03,0.021774837996035,0.050138417372029086
1988-06-03,266.45,4.81,0.007770032841007,0.01789116179177763
1988-06-10,271.26,-0.579999999999984,-0.000929589606506,-0.0021404591705439352
1988-06-17,270.68,3.09999999999997,0.004945551344873,0.011387552803341389
1988-06-24,273.78,-2.0,-0.003184224851157,-0.007331948675014758
1988-07-01,271.78,-1.75999999999999,-0.002821561375959,-0.006496885163251329
1988-07-08,270.02,2.03000000000003,0.003252797312735,0.007489842602834466
1988-07-15,272.05,-8.55000000000001,-0.013868110693358,-0.03193250495051732
1988-07-22,263.5,8.51999999999998,0.013820216729455,0.03182222502319022
1988-07-29,272.02,-0.870000000000005,-0.001391227506547,-0.0032034197175377006
1988-08-05,271.15,-8.59999999999997,-0.013997586148398,-0.032230633203201284
1988-08-12,262.55,-2.31,-0.003837972349279,-0.008837257918772275
1988-08-19,260.24,-0.560000000000002,-0.00093554779164,-0.0021541783988149625
1988-08-26,259.68,4.80000000000001,0.007954333745216,0.018315530306432976
1988-09-02,264.48,2.35999999999996,0.003858095753173,0.008883593768600493
1988-09-09,266.84,3.81,0.006157099446535,0.014177245401672315
1988-09-16,270.65,-0.889999999999986,-0.001430478482432,-0.0032937984294961675
1988-09-23,269.76,2.15000000000003,0.003447626930303,0.007938454375921562
1988-09-30,271.91,6.15999999999997,0.009728957003413,0.022401751366438797
1988-10-07,278.07,-2.56999999999999,-0.004032533690561,-0.00928525196288177
1988-10-14,275.5,8.16000000000003,0.012676495371356,0.029188709273492416
1988-10-21,283.66,-5.13000000000005,-0.007926119398515,-0.018250564372311127
1988-10-28,278.53,-2.21999999999997,-0.003475376306277,-0.008002349675378039
1988-11-04,276.31,-8.38999999999999,-0.013391468322558,-0.03083499533282321
1988-11-11,267.92,-1.44999999999999,-0.002356812605777,-0.005426761573040822
1988-11-18,266.47,0.759999999999991,0.001236889748368,0.0028480438962677126
1988-11-25,267.23,4.57999999999998,0.007380218885903,0.016993581989713152
1988-12-02,271.81,5.21999999999997,0.008261371460734,0.01902251077317308
1988-12-09,277.03,-0.739999999999952,-0.001161635611266,-0.002674764841993301
1988-12-16,276.29,1.57999999999998,0.002476494661391,0.005702339690198677
1988-12-23,277.87,-0.149999999999977,-0.000234504486647,-0.0005399665351950848
1988-12-30,277.72,2.94999999999999,0.004588838056552,0.010566190103179983
1989-01-06,280.67,3.19999999999999,0.004923503122935,0.01133678489617875
1989-01-13,283.87,2.75999999999999,0.004202145912832,0.009675798537472916
1989-01-20,286.63,7.19,0.010759710725028,0.024775149520376308
1989-01-27,293.82,3.15000000000003,0.004631224570154,0.010663788657544767
1989-02-03,296.97,-4.95000000000005,-0.007299982344866,-0.016808830526407928
1989-02-10,292.02,4.74000000000001,0.006992765781772,0.01610143824790714
1989-02-17,296.76,-9.63,-0.014326791459639,-0.032988656445400305
1989-02-24,287.13,4.05000000000001,0.006082970749647,0.014006557769255155
1989-03-03,291.18,1.69999999999999,0.002528174174545,0.005821336166800999
1989-03-10,292.88,-0.189999999999998,-0.000281831222424,-0.0006489403714937037
1989-03-17,292.69,-3.70999999999998,-0.005540097915962,-0.012756546875021804
1989-03-23,288.98,5.88999999999999,0.008762803052349,0.020177099681182448
1989-03-31,294.87,2.29000000000002,0.00335975988922,0.007736133036957929
1989-04-07,297.16,4.19999999999999,0.006095257518553,0.01403484910018007
1989-04-14,301.36,8.25,0.01172937218865,0.027007877551763038
1989-04-21,309.61,0.029999999999973,4.2079400782491e-05,9.689140096394399e-05
1989-04-28,309.64,-2.02999999999997,-0.002856609078441,-0.00657758548052834
1989-05-05,307.61,6.22999999999996,0.008707845415277,0.020050555045312723
1989-05-12,313.84,7.40000000000003,0.010121322113078,0.023305205418964386
1989-05-19,321.24,0.349999999999966,0.000472918450248,0.0010889349737416665
1989-05-26,321.59,3.93000000000001,0.005275141160424,0.012146461399431237
1989-06-02,325.52,1.17000000000002,0.001558164054184,0.0035878053236030106
1989-06-09,326.69,-5.33999999999998,-0.007157536652993,-0.01648083719974223
1989-06-16,321.35,6.64999999999998,0.00889553946526,0.020482736566848393
1989-06-23,328.0,-10.02,-0.013474038704576,-0.03102512066358067
1989-06-30,317.98,6.93000000000001,0.009363273152238,0.021559733181976005
1989-07-07,324.91,6.92999999999995,0.009165656549605,0.021104704138623493
1989-07-14,331.84,4.06,0.005281269132717,0.012160571577084564
1989-07-21,335.9,6.25,0.008006540490666,0.018435740780259644
1989-07-28,342.15,1.77000000000004,0.002240887776621,0.0051598347895194805
1989-08-04,343.92,0.819999999999993,0.001034245181846,0.0023814375382191547
1989-08-11,344.74,1.28999999999996,0.001622075460523,0.0037349667751120927
1989-08-18,346.03,4.49000000000001,0.005599050269856,0.012892289686292248
1989-08-25,350.52,3.21000000000004,0.00395909106542,0.009116144069041768
1989-09-01,353.73,-4.97000000000003,-0.006145225095103,-0.014149903697077498
1989-09-08,348.76,-3.69999999999999,-0.004632051010123,-0.010665691605896425
1989-09-15,345.06,1.99000000000001,0.00249743075701,0.005750546831874845
1989-09-22,347.05,2.09999999999997,0.002619997638657,0.006032767506451502
1989-09-29,349.15,9.63,0.011816179155196,0.027207757978900137
1989-10-06,358.78,-25.13,-0.031537096345441,-0.0726168479213289
1989-10-13,333.65,13.51,0.017238550508818,0.03969322942642855
1989-10-20,347.16,-12.1,-0.015407095537359,-0.03547614851065784
1989-10-27,335.06,2.56,0.003305581379387,0.007611382407856372
1989-11-03,337.62,1.48000000000002,0.00189962424045,0.0043740464583504135
1989-11-10,339.1,2.50999999999999,0.003202785591494,0.007374686359030386
1989-11-17,341.61,2.36000000000001,0.002989991031578,0.006884708777497233
1989-11-24,343.97,6.65999999999997,0.008328505302613,0.019177092156718128
1989-12-01,350.63,-1.94,-0.002409579180372,-0.005548261101112461
1989-12-08,348.69,1.44999999999999,0.001802234885341,0.00414979918106003
1989-12-15,350.14,-2.71999999999997,-0.003386911456492,-0.007798651831008947
1989-12-22,347.42,5.97999999999996,0.007411729218497,0.017066137211818606
1989-12-29,353.4,-1.19999999999999,-0.001477193539487,-0.0034013638234901785
1990-01-05,352.2,-12.27,-0.015399857364408,-0.035459482001520846
1990-01-12,339.93,-0.78000000000003,-0.000997672865809,-0.0022972266684964547
1990-01-19,339.15,-13.35,-0.017440741428551,-0.04015879122414367
1990-01-26,325.8,5.12,0.006771935682847,0.015592958154037394
1990-02-02,330.92,2.69999999999999,0.003529062369357,0.008125966403927274
1990-02-09,333.62,-0.899999999999977,-0.001173170667817,-0.002701325291253108
1990-02-16,332.72,-8.57000000000005,-0.011332881417955,-0.02609492381365168
1990-02-23,324.15,11.39,0.014998274255457,0.03453480272124987
1990-03-02,335.54,2.38999999999999,0.003082448124221,0.007097599100759453
1990-03-09,337.93,3.98000000000002,0.005085054675446,0.011708771092739786
1990-03-16,341.91,-4.69,-0.005998478939147,-0.013812008185918963
1990-03-23,337.22,2.71999999999997,0.003488946021502,0.008033595099370653
1990-03-30,339.94,0.139999999999986,0.000178821882666,0.00041175260132917416
1990-04-06,340.08,4.25999999999999,0.005406383171536,0.012448657297791526
1990-04-12,344.34,-9.21999999999997,-0.011787127777439,-0.02714086470954673
1990-04-20,335.12,-6.00999999999999,-0.007859268830172,-0.018096635250185282
1990-04-27,329.11,9.27999999999997,0.012076441893081,0.027807035079416606
1990-05-04,338.39,13.61,0.017125143062059,0.03943209913008637
1990-05-11,352.0,2.63999999999999,0.003245054813147,0.0074720148387010564
1990-05-18,354.64,-0.060000000000002,-7.3482611816722e-05,-0.00016919996656373
1990-05-25,354.58,8.58000000000004,0.010383771746838,0.023909518033322127
1990-06-01,363.16,-4.45000000000005,-0.005354523462117,-0.012329245903958303
1990-06-08,358.71,4.20000000000005,0.005055451403592,0.01164060704026838
1990-06-15,362.91,-7.48000000000002,-0.009044853810159,-0.020826545551582722
1990-06-22,355.43,2.58999999999997,0.003153206670126,0.00726052667376143
1990-06-29,358.02,0.400000000000034,0.000484947269308,0.001116632353197253
1990-07-06,358.42,8.88999999999999,0.010640516659026,0.02450069504082818
1990-07-13,367.31,-5.69999999999999,-0.006792320162572,-0.01563989515318148
1990-07-20,361.61,-8.17000000000002,-0.009924733466144,-0.022852543331082296
1990-07-27,353.44,-8.57999999999998,-0.010672874663609,-0.024575202099821496
1990-08-03,344.86,-9.34000000000003,-0.011924410742481,-0.027456970418375772
1990-08-10,335.52,-7.69,-0.010069719413637,-0.023186385812472766
1990-08-17,327.83,-16.32,-0.022176700898286,-0.05106374090017882
1990-08-24,311.51,11.05,0.015138517620066,0.03485772500199101
1990-08-31,322.56,0.839999999999975,0.00112950514097,0.0026007817000572187
1990-09-07,323.4,-6.56999999999999,-0.008913718228682,-0.02052459471651367
1990-09-14,316.83,-5.50999999999999,-0.007619275564967,-0.01754403033530537
1990-09-21,311.32,-5.26999999999998,-0.007414637941527,-0.017072834794108486
1990-09-28,306.05,5.44999999999999,0.007665667159982,0.017650850930428893
1990-10-05,311.5,-11.47,-0.016293368998663,-0.03751686857097358
1990-10-12,300.03,12.45,0.017657543947254,0.040657997471834656
1990-10-19,312.48,-7.77000000000004,-0.010935518772124,-0.025179962508849477
1990-10-26,304.71,7.14000000000004,0.010059041215496,0.02316179835261225
1990-11-02,311.85,1.88999999999999,0.002624143826149,0.006042314455962662
1990-11-09,313.74,3.38,0.004653740591882,0.010715633713528848
1990-11-16,317.12,-2.01999999999998,-0.002775229631182,-0.0063902023783942
1990-11-23,315.1,7.12,0.009704090140946,0.022344493299611745
1990-11-30,322.22,5.52999999999997,0.007390207047176,0.017016580580968575
1990-12-07,327.75,-0.930000000000007,-0.001234074705346,-0.002841562020171141
1990-12-14,326.82,4.93000000000001,0.006502305879697,0.014972112588678801
1990-12-21,331.75,-3.02999999999997,-0.003984803282658,-0.009175348637162536
1990-12-28,328.72,-7.72000000000003,-0.010321095848943,-0.02376520144513854
1991-01-04,321.0,-5.76999999999998,-0.007877490419622,-0.01813859201042372
1991-01-11,315.23,17.0,0.022811304210182,0.052524969026116294
1991-01-18,332.23,3.83999999999997,0.00499089978799,0.011491971452453894
1991-01-25,336.07,6.98000000000002,0.008927677679007,0.02055673753873762
1991-02-01,343.05,16.3,0.020160225530337,0.04642063477755192
1991-02-08,359.35,9.70999999999998,0.011579328214625,0.026662388533880303
1991-02-15,369.06,-3.41000000000002,-0.004031399647126,-0.009282640731371757
1991-02-22,365.65,4.82000000000005,0.005687467586204,0.013095878080880557
1991-03-01,370.47,4.47999999999996,0.005220312589589,0.01202021394955764
1991-03-08,374.95,-1.36000000000001,-0.001578115118216,-0.0036337443462316297
1991-03-15,373.59,-6.10999999999996,-0.00716153511463,-0.016490043997901008
1991-03-22,367.48,7.74000000000001,0.009052271412517,0.020843625212199273
1991-03-28,375.22,0.139999999999986,0.000162011319704,0.0003730448496456619
1991-04-05,375.36,5.03999999999996,0.005792517829941,0.01333776520612458
1991-04-12,380.4,3.80000000000001,0.004316852260299,0.009939919663220973
1991-04-19,384.2,-5.18000000000001,-0.005895233247664,-0.0135742761957923
1991-04-26,379.02,1.78000000000003,0.002034812434426,0.004685328778546301
1991-05-03,380.8,-5.06,-0.005809508677338,-0.013376888078057293
1991-05-10,375.74,-3.35000000000002,-0.003889420925392,-0.00895572264318687
1991-05-17,372.39,5.10000000000002,0.005907441213533,0.013602386076020174
1991-05-24,377.49,12.34,0.013969806580775,0.03216666838490416
1991-05-31,389.83,-10.4,-0.011743592080484,-0.027040620062726204
1991-06-07,379.43,2.86000000000001,0.003261272002925,0.0075093562981331215
1991-06-14,382.29,-4.54000000000002,-0.005188464815393,-0.011946881739448563
1991-06-21,377.75,-6.58999999999998,-0.007643306960259,-0.01759936466787034
1991-06-28,371.16,2.91999999999996,0.003403323430942,0.007836441798724985
1991-07-05,374.08,6.17000000000002,0.00710473324329,0.016359252855698767
1991-07-12,380.25,3.97000000000003,0.00451074494163,0.010386374060894505
1991-07-19,384.22,-3.29000000000002,-0.00373479095898,-0.008599673987595546
1991-07-26,380.93,6.25,0.007067738783083,0.016274069963102267
1991-08-02,387.18,-0.060000000000002,-6.73063902012494e-05,-0.00015497869074023037
1991-08-09,387.12,-1.54000000000002,-0.001731110101368,-0.003986028313740396
1991-08-16,385.58,8.59000000000003,0.009569068356066,0.022033594150517862
1991-08-23,394.17,1.25999999999999,0.001386047395319,0.0031914920706436526
1991-08-30,395.43,-6.32999999999998,-0.007008383946842,-0.01613740040197616
1991-09-06,389.1,-5.51000000000005,-0.006193953998098,-0.014262106142711742
1991-09-13,383.59,4.33000000000004,0.004874894301824,0.011224858949300667
1991-09-20,387.92,-2.02000000000004,-0.002267392536071,-0.005220864253523834
1991-09-27,385.9,-4.64999999999998,-0.005264926216555,-0.012122940621951675
1991-10-04,381.25,0.199999999999989,0.000227766876548,0.0005244526146168862
1991-10-11,381.45,11.05,0.012402041849881,0.028556756686224864
1991-10-18,392.5,-8.30000000000001,-0.009282300555596,-0.021373286888006913
1991-10-25,384.2,7.12,0.007974684327907,0.01836238925477172
1991-11-01,391.32,1.56999999999999,0.001738930254769,0.004004034882386215
1991-11-08,392.89,-10.27,-0.011503307737452,-0.026487344916379052
1991-11-15,382.62,-6.48000000000002,-0.007418147148296,-0.017080915041303102
1991-11-22,376.14,-0.919999999999959,-0.001063541106871,-0.002448893898467194
1991-11-29,375.22,3.88,0.004467805310703,0.010287501906824228
1991-12-06,379.1,5.37,0.0061086732539,0.014065739972403162
1991-12-13,384.47,2.56999999999999,0.00289339333747,0.0066622843670249765
1991-12-20,387.04,19.42,0.021261961805192,0.048957476300443815
1991-12-27,406.46,12.88,0.013548478034472,0.0311965235549317
1992-01-03,419.34,-4.23999999999995,-0.004413557478948,-0.01016259165809946
1992-01-10,415.1,3.75999999999999,0.003916155011516,0.009017280151372
1992-01-17,418.86,-3.38,-0.003518765441246,-0.008102256850754337
1992-01-24,415.48,-6.70000000000005,-0.007060483625749,-0.016257364345979
1992-01-31,408.78,2.31,0.00244727312347,0.005635054612587438
1992-02-07,411.09,1.39000000000004,0.001465983226797,0.0033755511246034483
1992-02-14,412.48,-1.05000000000001,-0.001106939964002,-0.0025488234599501955
1992-02-21,411.43,1.26999999999998,0.001338513168109,0.003082040467663774
1992-02-28,412.7,-8.25999999999999,-0.008780367160742,-0.020217542535337796
1992-03-06,404.44,1.39999999999998,0.001500747592674,0.0034555990352361124
1992-03-13,405.84,5.46000000000004,0.005803860199827,0.013363881977943831
1992-03-20,411.3,-7.80000000000001,-0.008315170451086,-0.019146387526374882
1992-03-27,403.5,-1.94999999999999,-0.002103908815475,-0.004844429075532219
1992-04-03,401.55,2.74000000000001,0.002953369071448,0.0068003835980254635
1992-04-10,404.29,11.75,0.01244208838996,0.028648967252435598
1992-04-16,416.04,-7.02000000000004,-0.007390543321922,-0.01701735488218354
1992-04-24,409.02,3.50999999999999,0.003710992408582,0.008544875800214197
1992-05-01,412.53,3.52000000000004,0.00368998955536,0.008496514943475817
1992-05-08,416.05,-5.96000000000004,-0.006266347153094,-0.014428797542240277
1992-05-15,410.09,3.93000000000001,0.004142141830948,0.009537634033008942
1992-05-22,414.02,1.33000000000004,0.00139289377736,0.003207256447873093
