id,wind_mean
23958,1.7875
23959,1.9704
23960,2.4817
23961,2.8033
23962,2.9619
23963,2.4336
23964,1.9339
23965,2.7084
23966,3.4524
23967,4.1097
23968,3.2669
23969,3.7501
23970,3.1798
23971,3.2139
23972,3.6051
23973,4.0579
23974,3.8426
23975,3.5484
23976,3.346
23977,3.0977
23978,2.6855
23979,2.373
23980,2.1757
23981,2.5203
23982,2.7104
23983,2.5472
23984,3.1323
23985,3.2921
23986,3.595
23987,3.2703
23988,3.6686
23989,3.8877
23990,3.6506
23991,4.6831
23992,4.5898
23993,4.4587
23994,4.409
23995,4.5783
23996,5.5429
23997,5.0188
23998,5.0507
23999,5.4439
24000,4.3472
24001,4.9865
24002,4.6831
24003,4.7010000000000005
24004,3.7216
24005,4.1674
24006,5.2618
24007,5.4151
24008,5.3488
24009,4.74
24010,4.7981
24011,5.9781
24012,5.4537
24013,5.3233
24014,5.7327
24015,6.1964
24016,6.5703
24017,7.0545
24018,7.1007
24019,6.7939
24020,6.7729
24021,7.0578
24022,7.4196
24023,6.5227
24024,6.9051
24025,5.4819
24026,5.4848
24027,6.8923
24028,7.108
24029,6.0949
24030,6.593
24031,5.8288
24032,6.5827
24033,6.6453
24034,6.8738
24035,6.3003
24036,6.5241
24037,6.0691
24038,6.9132
24039,6.8651
24040,6.7884
24041,7.1615
24042,6.1477
24043,6.3718
24044,6.0646
24045,6.2938
24046,6.1734
24047,5.0741
24048,6.2354
24049,4.7832
24050,5.1946
24051,5.9469
24052,5.5966
24053,5.4377
24054,5.7755
24055,5.2906
24056,4.9753
24057,5.5316
24058,5.9868
24059,4.8385
24060,4.9639
24061,4.7182
24062,4.641
24063,4.3177
24064,4.5776
24065,4.5832
24066,4.7663
24067,3.9767
24068,4.4859
24069,4.454
24070,4.213
24071,3.7517
24072,3.2193
24073,4.744
24074,5.1688
24075,4.4382
24076,4.5317
24077,4.1214
24078,4.6788
24079,5.303
24080,5.4285
24081,5.4555
24082,6.1147
24083,5.6916
24084,5.8388
24085,6.1144
24086,5.2009
24087,5.1912
24088,4.2888
24089,4.6897
24090,3.7054
24091,3.2323
24092,3.0842
24093,3.1043
24094,2.8722
24095,3.9525
24096,3.9817
24097,3.9272
24098,3.3452
24099,3.0745
24100,3.0860000000000003
24101,2.7715
24102,2.7811
24103,2.9038
24104,2.3021
24105,2.4986
24106,3.3292
24107,5.3901
24108,5.5259
24109,4.8064
24110,4.4613
24111,3.9498
24112,4.2159
24113,4.6196
24114,2.9195
24115,2.4878
24116,3.4634
24117,4.3845
24118,4.0988
24119,4.6912
24120,3.8902
24121,3.8869
24122,4.1184
24123,3.4926
24124,3.1233
24125,2.9201
24126,3.2396
24127,3.4364
24128,3.4463
24129,3.4793
24130,3.6959
24131,3.7942
24132,3.7719
24133,3.8961
24134,2.9454
24135,3.2004
24136,3.3891
24137,3.9474
24138,4.5737
24139,4.9635
24140,4.4348
24141,3.9748
24142,4.9208
24143,6.6395
24144,5.6906
24145,5.3368
24146,5.226
24147,6.4422
24148,6.6212
24149,6.671
24150,6.1083
24151,6.5327
24152,7.417000000000001
24153,6.4173
24154,6.3658
24155,6.9884
24156,7.8872
24157,5.7883
24158,6.9906
24159,8.01
24160,8.0128
24161,7.3046
24162,7.6953
24163,7.4603
24164,6.8722
24165,6.5434
24166,6.9306
24167,6.3645
24168,5.3794
24169,5.2926
24170,5.2021
24171,7.1393
24172,6.2042
24173,6.5812
24174,7.1604
24175,7.9973
24176,7.7056
24177,7.8285
24178,7.7069
24179,6.6409
24180,7.3612
24181,7.4653
24182,6.0904
24183,7.0178
24184,6.7296
24185,6.1664
24186,5.6729
24187,5.6415
24188,6.5641
24189,6.1681
24190,5.9863
24191,7.0974
24192,6.4961
24193,6.7037
24194,6.7272
24195,6.0961
24196,7.3522
24197,7.3455
24198,7.9838
24199,5.8875
24200,5.0895
24201,5.7752
24202,5.3311
24203,5.5516
24204,4.9942
24205,4.3229
24206,4.7131
24207,4.489
24208,4.4773
24209,4.1195
24210,4.3825
24211,4.1602
24212,3.6499
24213,3.1315
24214,3.11
24215,2.6892
24216,2.9542
24217,3.2018
24218,3.6092
24219,3.7694
24220,3.8392
24221,4.2592
24222,4.2914
24223,4.678999999999999
24224,4.7704
24225,4.7891
24226,4.7523
24227,4.3929
24228,4.2091
24229,4.1215
24230,3.5621
24231,3.3357
24232,3.4367
24233,4.0973
24234,3.9848
24235,4.9155
24236,4.4596
24237,4.2348
24238,4.1979
24239,4.3781
24240,3.4377
24241,3.4505
24242,3.341
24243,2.8943
24244,2.8219
24245,3.0181
24246,3.0892
24247,4.2905
24248,4.9909
24249,4.8381
24250,4.3674
24251,4.2067
24252,5.0856
24253,5.3922
24254,3.6326
24255,4.1691
24256,3.7137
24257,5.2278
24258,4.7002
24259,4.644
24260,4.1808
24261,4.2577
24262,4.252
24263,3.5837
24264,3.1277
24265,2.8942
24266,3.1621
24267,3.4326
24268,3.9139
24269,4.1184
24270,4.0927
24271,4.1547
24272,4.5009
24273,4.9919
24274,4.7796
24275,5.3259
24276,4.9111
24277,5.0462
24278,5.105
24279,4.3387
24280,4.8058
24281,4.5969
24282,4.9138
24283,4.544
24284,3.8224
24285,4.3914
24286,6.3156
24287,6.7255
24288,6.3148
24289,6.0518
24290,6.2488
24291,6.505
24292,5.965
24293,6.2838
24294,7.6631
24295,7.3443
24296,7.6942
24297,6.5375
24298,6.9845
24299,6.3168
24300,6.5519
24301,7.2768
24302,6.9408
24303,6.4946
24304,7.897
24305,7.4742
24306,7.5198
24307,7.9431
24308,7.4723
24309,6.8318
24310,6.1909
24311,7.5268
24312,7.4523
24313,6.8416
24314,7.2257
24315,8.6809
24316,7.9321
24317,8.9446
24318,8.4558
24319,9.4996
24320,9.7174
24321,9.9203
24322,8.7521
24323,7.4438
24324,8.4153
24325,8.6344
24326,8.1346
24327,6.7731
24328,7.3557
24329,7.127000000000001
24330,6.9811
24331,6.3786
24332,7.5013
24333,6.7711
24334,6.7842
24335,6.56
24336,7.0996
24337,5.6956
24338,4.7493
24339,4.4753
24340,4.6397
24341,4.9951
24342,4.6177
24343,4.1033
24344,3.1672
24345,3.5919
24346,3.698
24347,4.4691
24348,3.9168
24349,4.3066
24350,4.5996
24351,4.0489
24352,4.6639
24353,4.1092
24354,3.8725
24355,3.9761
24356,5.4811
24357,5.5191
24358,4.9549
24359,5.4452
24360,4.9802
24361,5.0899
24362,6.1655
24363,4.3921
24364,4.3076
24365,4.3727
24366,6.6478
24367,4.8762
24368,2.4402
24369,2.8729
24370,4.1328
24371,2.7078
24372,2.314
24373,2.6029
24374,3.791
24375,4.1915
24376,4.8641
24377,3.8596
24378,3.1734
24379,4.0298
24380,4.9742
24381,4.3482
24382,3.8205
24383,4.0135
24384,4.1706
24385,4.2511
24386,3.956
24387,3.3912
24388,3.149
24389,3.8434
24390,3.0617
24391,3.9396
24392,4.3603
24393,4.7608
24394,4.4005
24395,4.8448
24396,5.5924
24397,4.8202
24398,5.2612
24399,3.6819
24400,3.3064
24401,4.0074
24402,3.9129
24403,3.8414
24404,4.0315
24405,4.0563
24406,3.7568
24407,3.6706
24408,3.814
24409,4.7449
24410,5.9615
24411,5.3939
24412,5.5071
24413,5.6956
24414,4.4542
24415,4.6694
24416,5.5297
24417,5.7811
24418,6.1492
24419,5.9075
24420,5.4386
24421,5.2795
24422,5.9829
24423,5.4878
24424,6.0897
24425,6.2403
24426,5.9748
24427,7.5518
24428,6.9198
24429,5.2521
24430,5.1156
24431,5.6287
24432,7.3047
24433,7.0386
24434,8.1536
24435,7.2951
24436,6.9368
24437,7.519
24438,7.1613
24439,7.9044
24440,7.8529
24441,7.6202
24442,7.5027
24443,7.2488
24444,8.2418
24445,8.5222
24446,8.957
24447,8.7313
24448,9.1288
24449,9.3229
24450,9.4149
24451,9.125
24452,8.8275
24453,8.1122
24454,7.7948
24455,9.202
24456,9.5171
24457,9.6001
24458,8.0971
24459,7.9292
24460,8.0974
24461,8.2643
24462,7.2118
24463,8.2874
24464,8.7167
24465,9.1264
24466,8.7211
24467,7.0049
24468,8.8648
24469,9.0742
24470,9.1497
24471,8.1712
24472,7.6121
24473,6.8081
24474,7.2875
24475,8.4183
24476,7.8888
24477,7.8796
24478,5.8235
24479,5.4471
24480,7.4289
24481,6.9081
24482,6.6552
24483,7.1252
24484,6.6388
24485,7.4195
24486,6.292999999999999
24487,6.1419
24488,6.6728
24489,6.1237
24490,6.1787
24491,5.7547
24492,4.798
24493,5.7087
24494,4.9759
24495,4.7491
24496,5.3611
24497,5.0623
24498,7.2513
24499,6.8241
24500,7.5271
24501,5.8609
24502,4.9830000000000005
24503,3.2945
24504,3.6492
24505,3.9981
24506,4.3284
24507,3.6628
24508,3.1701
24509,2.8104
24510,2.5742
24511,1.7636
24512,2.1566
24513,1.9075
24514,2.7541
24515,2.8983
24516,2.8782
24517,3.2165
24518,4.027
24519,5.0704
24520,4.7366
24521,4.5751
24522,4.477
24523,3.3796
24524,4.7089
24525,5.1062
24526,4.9659
24527,5.0699
24528,5.1507
24529,5.9486
24530,5.0355
24531,5.8971
24532,5.8681
24533,5.2997
24534,5.0484
24535,4.5658
24536,3.9881
24537,4.4107
24538,5.147
24539,5.2109
24540,5.2453
24541,4.7046
24542,5.6419
24543,5.9569
24544,6.4803
24545,5.9433
24546,6.2016
24547,6.0752
24548,5.6618
24549,5.0184
24550,5.5288
24551,6.4226
24552,6.0496
24553,4.4883
24554,3.8078
24555,5.7997
24556,6.3018
24557,5.5479
24558,5.4243
24559,3.6332
24560,3.9541
24561,3.4757
24562,3.6934
24563,1.9334
24564,2.6535
24565,4.6732
24566,4.3762
24567,4.8252
24568,5.4824
24569,5.5441
24570,5.2271
24571,4.9959
24572,4.7257
24573,3.7878
24574,5.0297
24575,6.3496
24576,6.4208
24577,7.5916
24578,7.2027
24579,7.9985
24580,7.0473
24581,7.8706
24582,6.1875
24583,6.0658
24584,6.122000000000001
24585,5.6837
24586,5.831
24587,5.7981
24588,5.1091
24589,6.4551
24590,7.491
24591,8.0961
24592,8.0566
24593,7.2582
24594,7.3655
24595,7.392
24596,7.2531
24597,6.7177
24598,7.4991
24599,8.1878
24600,7.463999999999999
24601,7.6533
24602,8.6975
24603,8.6927
24604,7.6772
24605,7.4873
24606,7.6937
24607,6.8753
24608,7.523
24609,5.9696
24610,7.3296
24611,7.3252
24612,7.1814
24613,7.1078
24614,7.9872
24615,8.0279
24616,7.713999999999999
24617,7.2589
24618,7.2281
24619,6.9266
24620,6.0653
24621,5.943
24622,5.9687
24623,4.8114
24624,4.3497
24625,4.1137
24626,3.979
24627,4.2422
24628,4.6444
24629,4.6568
24630,4.7114
24631,4.5299
24632,4.2867
24633,3.9092
24634,2.9346
24635,3.0013
24636,3.0873
24637,3.4608
24638,3.4930000000000003
24639,3.323
24640,3.2831
24641,2.8097
24642,2.9303
24643,2.8165
24644,3.0186
24645,3.3185
24646,3.5891
24647,3.3280000000000003
24648,2.3782
24649,2.887
24650,2.9051
24651,2.5913
24652,2.9528
24653,2.6422
24654,2.5045
24655,1.996
24656,2.0564
24657,1.6584
24658,1.0575
24659,1.745
24660,2.1038
24661,1.9684
24662,1.6597
24663,1.9503
24664,1.7274
24665,2.1082
24666,2.6102
24667,2.7383
24668,2.6465
24669,2.7834
24670,2.5561
24671,2.7239
24672,2.2707
24673,2.2861
24674,2.1049
24675,2.0958
24676,2.3772
24677,2.8678
24678,3.0575
24679,2.7991
24680,2.6725
24681,2.5185
24682,1.9214
24683,2.2064
24684,2.0314
24685,2.6378
24686,2.5871
24687,2.4987
24688,2.3246
24689,2.3985
24690,2.8757
24691,2.6712
24692,2.7052
24693,2.737
24694,2.2651
24695,2.2144
24696,1.8444
24697,1.9451
24698,2.2101
24699,2.2226
24700,2.0448
24701,2.5105
24702,2.438
24703,2.5618
24704,2.6745
24705,3.0305
24706,3.2177
24707,2.928
24708,2.6197
24709,2.9028
24710,3.5714
24711,3.953
24712,4.6345
24713,3.517
24714,2.8547
24715,3.7358
24716,4.0226
24717,3.6856
24718,3.8828
24719,4.572
24720,4.8829
24721,4.8645
24722,5.6067
24723,6.3266
24724,5.3713
24725,6.1986
24726,5.2592
24727,4.0158
24728,3.8731
24729,3.2183
24730,4.1516
24731,3.7021
24732,4.2573
24733,5.3545
24734,4.4830000000000005
24735,4.8887
24736,4.7196
24737,4.1227
24738,5.5532
24739,5.5722
24740,6.345
24741,6.0933
24742,6.4007
24743,5.6027
24744,5.9169
24745,5.7027
24746,6.0101
24747,4.4387
24748,4.6503
24749,5.0944
24750,4.8282
24751,4.896
24752,5.3241
24753,5.2832
24754,4.1267
24755,4.3894
24756,4.1546
24757,3.8571
24758,4.3384
24759,4.3789
24760,5.1308
24761,5.0529
24762,5.4032
24763,5.3031
24764,4.2861
24765,3.2366
24766,4.7565
24767,4.7192
24768,4.157
24769,4.4872
24770,4.1513
24771,4.3759
24772,3.7982
24773,4.1145
24774,4.1054
24775,3.8944
24776,3.6705
24777,4.1984
24778,4.2715
24779,3.6521
24780,3.7913
24781,3.0468
24782,3.1287
24783,3.1791
24784,3.0342
24785,2.4948
24786,2.0059
24787,1.891
24788,2.0896
24789,2.7435
24790,2.2468
24791,2.6248
24792,3.0501
24793,2.1175
24794,1.6512
24795,2.0849
24796,1.8324
24797,1.2524
24798,1.6761
24799,2.0284
24800,2.2317
24801,2.3093
24802,2.7908
24803,2.7851
24804,2.0458
24805,1.848
24806,2.9339
24807,3.1658
24808,2.98
24809,3.3826
24810,2.7304
24811,2.515
24812,1.7755
24813,1.261
24814,1.2627
24815,1.2997
24816,1.2383
24817,1.1986
24818,1.5118
24819,1.4103
24820,0.9978
24821,0.3971
24822,0.4339
24823,0.3659
24824,0.5809
24825,0.685
24826,1.1314
24827,2.2334
24828,2.7019
24829,1.6931
24830,0.5638
24831,0.4343
24832,1.1132
24833,1.0764
24834,0.7756
24835,0.6802
24836,1.056
24837,0.8556
24838,0.4256
24839,0.4948
24840,1.103
24841,1.2851
24842,0.8231
24843,0.7246
24844,0.5969
24845,1.2574
24846,1.3911
24847,1.7306
24848,1.7009999999999998
24849,1.2609
24850,0.7308
24851,0.3529
24852,0.7419
24853,0.8388
24854,1.0008
24855,1.0851
24856,1.3142
24857,1.4865
24858,1.5987
24859,2.3026
24860,2.5074
24861,2.6115
24862,3.8965
24863,5.6762
24864,4.3927
24865,3.9571
24866,3.4839
24867,4.4466
24868,4.5739
24869,4.5668
24870,5.3805
24871,4.7961
24872,5.2443
24873,5.3548
24874,5.7644
24875,6.5429
24876,6.7294
24877,6.6306
24878,6.2584
24879,5.6204
24880,5.1775
24881,6.3506
24882,5.5606
24883,5.0992
24884,5.7156
24885,5.5655
24886,5.2158
24887,5.1708
24888,5.0535
24889,4.3758
24890,4.2944
24891,4.1952
24892,3.663
24893,4.7762
24894,6.4874
24895,7.5455
24896,8.2125
24897,8.1973
24898,8.8592
24899,8.3766
24900,7.3631
24901,7.619
24902,7.9
24903,7.1235
24904,7.3425
24905,7.2748
24906,6.657
24907,6.4795
24908,6.7732
24909,6.8156
24910,5.7938
24911,6.0985
24912,6.3522
24913,5.6332
24914,4.7823
24915,4.9952
24916,3.9024
24917,3.6683
24918,4.0157
24919,4.2857
24920,4.4074
24921,4.1464
24922,3.5262
24923,3.3987
24924,3.0025
24925,2.9414
24926,3.0818
24927,3.2026
24928,2.8943
24929,3.107
24930,3.2163
24931,3.1172
24932,3.0485
24933,3.7334
24934,4.0329
24935,3.2526
24936,3.0184
24937,2.785
24938,2.5571
24939,2.8031
24940,3.0598
24941,2.9702
24942,3.2997
24943,3.2253
24944,3.3184
24945,3.8127
24946,4.3827
24947,5.3066
24948,4.3966
24949,4.261
24950,4.1619
24951,3.9286
24952,3.6088
24953,3.4268
24954,4.1329
24955,4.5492
24956,4.5057
24957,3.631
24958,3.2353
24959,3.8279
24960,3.6735
24961,4.2674
24962,3.6496
24963,3.6246
24964,3.1579
24965,2.6477
24966,4.0886
24967,4.1013
24968,3.1644
24969,3.2547
24970,3.1107
24971,2.7603
24972,3.1508
24973,2.9242
24974,2.9299
24975,3.1048
24976,3.4217
24977,3.5646
24978,2.6958
24979,2.7867
24980,2.9212
24981,2.5571
24982,2.697
24983,2.6839
24984,1.8175
24985,1.7033
24986,1.918
24987,2.0841
24988,1.3563
24989,0.7136
24990,0.4218
24991,0.3606
24992,1.0439
24993,1.0451
24994,0.7554
24995,0.8363
24996,0.7931
24997,1.381
24998,1.5119
24999,1.8741
25000,3.0155
25001,3.5828
25002,5.0109
25003,4.2056
25004,5.081
25005,6.2576
25006,5.4905
25007,6.5711
25008,5.848
25009,5.8005
25010,6.5386
25011,7.1501
25012,7.3686
25013,7.0775
25014,7.9612
25015,7.6135
25016,8.9648
25017,7.3932
25018,8.6028
25019,8.2112
25020,7.907
25021,7.9268
25022,8.2375
25023,8.1022
25024,7.4243
25025,7.222
25026,7.9345
25027,7.962000000000001
25028,7.6824
25029,6.9236
25030,7.037000000000001
25031,6.9681
25032,7.2655
25033,7.3283
25034,8.4217
25035,7.8171
25036,8.1547
25037,7.2864
25038,8.1252
25039,7.9143
25040,8.0606
25041,8.3859
25042,7.7569
25043,7.8666
25044,8.3719
25045,9.5667
25046,6.9781
25047,7.0267
25048,6.5311
25049,7.2538
25050,6.5836
25051,6.6238
25052,6.8457
25053,8.124
25054,7.3437
25055,6.8138
25056,7.6003
25057,7.2677
25058,6.3712
25059,6.8107
25060,6.8602
25061,6.8709
25062,5.4045
25063,5.7606
25064,5.412000000000001
25065,4.5760000000000005
25066,5.3547
25067,5.032
25068,5.4761
25069,5.3362
25070,5.0617
25071,4.3976
25072,4.4488
25073,4.8504
25074,5.4023
25075,6.3398
25076,5.8861
25077,4.8207
25078,5.1425
25079,4.6927
25080,4.6409
25081,3.4724
25082,3.0323
25083,2.8201
25084,2.3786
25085,2.5093
25086,3.0985
25087,2.6959
25088,3.3143
25089,3.3475
25090,3.2419
25091,3.2238
25092,3.738
25093,3.4827
25094,3.3032
25095,4.0819
25096,4.2608
25097,4.4733
25098,4.4726
25099,4.1434
25100,4.5983
25101,4.6014
25102,4.1231
25103,4.2474
25104,4.2885
25105,4.5274
25106,5.1095
25107,5.0327
25108,4.8118
25109,4.3153
25110,4.7503
25111,4.3654
25112,3.9875
25113,3.7717
25114,3.2518
25115,2.3642
25116,2.4613
25117,2.4958
25118,2.7394
25119,2.4106
25120,2.1633
25121,2.1494
25122,2.1184
25123,1.833
25124,1.9063
25125,2.295
25126,2.3142
25127,2.0631
25128,1.6672
25129,0.8443
25130,0.4995
25131,1.3816
25132,0.96
25133,0.3941
25134,1.1201
25135,1.3861
25136,1.6149
25137,1.7991
25138,1.9283
25139,1.9818
25140,2.3427
25141,2.4059
25142,2.9866
25143,4.7476
25144,5.0662
25145,5.332999999999999
25146,5.7176
25147,5.718
25148,6.4901
25149,6.6391
25150,5.4977
25151,6.3125
25152,5.521
25153,5.1181
25154,5.6701
25155,5.683
25156,5.3504
25157,5.1362
25158,4.7086
25159,5.079
25160,5.7184
25161,4.5232
25162,5.8497
25163,5.4183
25164,6.6099
25165,7.8757
25166,7.6903
25167,6.5082
25168,7.463999999999999
25169,7.5355
25170,8.8701
25171,8.8287
25172,7.7467
25173,9.3913
25174,8.964
25175,8.1779
25176,7.8845
25177,8.4384
25178,8.0924
25179,7.9946
25180,8.212
25181,8.1908
25182,8.152999999999999
25183,7.768
25184,7.5991
25185,8.9412
25186,8.587
25187,8.8706
25188,8.1832
25189,8.2046
25190,7.2157
25191,7.3621
25192,7.537000000000001
25193,6.5961
25194,4.802
25195,5.2566
25196,7.0627
25197,7.3402
25198,7.7774
25199,7.1275
25200,7.9954
25201,6.1214
25202,4.8262
25203,4.3196
25204,5.5632
25205,5.0117
25206,5.7031
25207,4.6643
25208,4.3149
25209,3.6787
25210,3.9249
25211,4.4205
25212,4.2721
25213,3.8983
25214,3.7956
25215,4.3258
25216,3.839
25217,3.677
25218,4.1073
25219,4.7289
25220,5.6217
25221,5.7852
25222,6.1458
25223,5.1349
25224,4.8172
25225,4.2315
25226,4.2731
25227,4.6846
25228,4.6518
25229,4.968
25230,4.4405
25231,4.1487
25232,4.8011
25233,4.3293
25234,4.482
25235,4.1888
25236,4.2126
25237,4.6988
25238,4.128
25239,5.0513
25240,5.5298
25241,5.0327
25242,5.5446
25243,4.9728
25244,5.4782
25245,5.2342
25246,5.6801
25247,4.5355
25248,4.243
25249,4.4253
25250,4.4362
25251,4.3184
25252,4.2306
25253,4.9656
25254,4.3144
25255,4.7387
25256,5.4997
25257,5.5997
25258,4.8639
25259,6.0639
25260,4.5735
25261,4.6477
25262,4.7384
25263,4.6793
25264,4.5675
25265,3.8987
25266,2.5827
25267,2.6953
25268,2.8865
25269,4.4103
25270,4.9663
25271,3.8561
25272,3.5972
25273,4.0526
25274,4.3297
25275,4.1931
25276,4.4176
25277,4.4348
25278,4.4009
25279,3.659
25280,4.1772
25281,4.333
25282,4.2742
25283,4.6145
25284,4.307
25285,4.8255
25286,5.1726
25287,4.7611
25288,4.7118
25289,5.2269
25290,5.343
25291,4.6554
25292,5.1428
25293,5.5523
25294,6.4165
25295,7.1257
25296,6.9172
25297,7.3451
25298,7.3535
25299,7.207999999999999
25300,7.3869
25301,6.7117
25302,7.233
25303,6.8737
25304,6.8835
25305,6.1254
25306,7.8519
25307,7.9486
25308,7.9436
25309,7.9368
25310,8.1769
25311,8.1324
25312,7.0226
25313,7.5798
25314,9.1137
25315,7.5121
25316,8.5662
25317,8.0708
25318,9.1958
25319,7.9087
25320,8.7721
25321,8.6867
25322,9.0267
25323,8.8839
25324,9.6565
25325,9.358
25326,9.798
25327,9.8037
25328,9.5807
25329,9.5874
25330,8.2416
25331,9.1869
25332,8.4878
25333,9.1204
25334,8.8022
25335,8.1121
25336,8.708
25337,8.3591
25338,8.6442
25339,8.4605
25340,7.2437
25341,8.2026
25342,8.9508
25343,8.3589
25344,7.3135
25345,6.2186
25346,6.1874
25347,6.034
25348,5.8857
25349,5.3888
25350,5.3913
25351,5.3889
25352,5.32
25353,5.2813
25354,4.8296
25355,4.8409
25356,4.8882
25357,4.9611
25358,4.6946
25359,4.5304
25360,5.2662
25361,4.2925
25362,4.8463
25363,4.6157
25364,4.472
25365,4.4519
25366,3.3887
25367,3.4311
25368,4.9879
25369,3.9985
25370,3.1861
25371,3.4986
25372,3.9455
25373,2.8136
25374,2.8815
25375,3.1788
25376,3.7857
25377,3.9403
25378,3.7883
25379,4.3066
25380,3.9132
25381,4.4632
25382,4.2746
25383,4.7065
25384,4.5286
25385,4.2845
25386,4.4472
25387,3.8428
25388,3.5928
25389,3.7601
25390,4.1724
25391,3.3324
25392,3.8313
25393,3.8377
25394,4.1388
25395,3.5858
25396,3.3541
25397,3.5482
25398,3.5073
25399,2.7835
25400,3.1648
25401,3.4629
25402,3.5317
25403,3.5243
25404,2.0357
25405,2.5660000000000003
25406,2.333
25407,1.8367
25408,1.9643
25409,1.2768
25410,1.776
25411,1.5704
25412,1.2209
25413,0.5824
25414,0.6925
25415,1.0874
25416,2.4918
25417,3.0662
25418,2.2797
25419,1.9914
25420,1.7797
25421,0.7387
25422,1.3801
25423,2.1707
25424,2.9252
25425,3.0986
25426,2.8516
25427,1.877
25428,1.763
25429,1.9451
25430,1.8403
25431,1.6389
25432,0.9199
25433,1.1712
25434,0.9303
25435,1.1726
25436,0.9748
25437,4.1552
25438,3.8416
25439,4.8843
25440,5.7061
25441,4.8303
25442,4.6368
25443,4.5311
25444,5.072
25445,4.5335
25446,5.1147
25447,5.0463
25448,5.8088
25449,6.1955
25450,5.8227
25451,5.3548
25452,5.4509
25453,6.2142
25454,6.2941
25455,6.0809
25456,6.0194
25457,6.8561
25458,6.3260000000000005
25459,7.241
25460,7.009
25461,6.5399
25462,6.4504
25463,6.6123
25464,7.5975
25465,6.5359
25466,6.5453
25467,6.7139
25468,6.7656
25469,6.1065
25470,6.6253
25471,8.3131
25472,8.9557
25473,8.3364
25474,7.5759
25475,7.9202
25476,6.812
25477,7.1065
25478,7.1499
25479,7.2296
25480,7.252999999999999
25481,8.0615
25482,8.3919
25483,7.5616
25484,5.4856
25485,6.2416
25486,6.4291
25487,6.7878
25488,5.6545
25489,5.0477
25490,4.9282
25491,5.0213
25492,4.3038
25493,3.8657
25494,3.6997
25495,4.0111
25496,4.0644
25497,3.8597
25498,4.2157
25499,3.525
25500,3.9233
25501,3.822
25502,3.7503
25503,3.4335
25504,2.8062
25505,2.8114
25506,2.7008
25507,3.1061
25508,2.7365
25509,2.7
25510,2.9065
25511,3.2415
25512,2.9408
25513,2.8615
25514,3.4418
25515,3.1516
25516,3.0326
25517,2.8446
25518,2.6805
25519,2.7581
25520,3.0026
25521,1.8729
25522,1.3219
25523,1.6058
25524,2.0838
25525,2.715
25526,2.9007
25527,2.6661
25528,2.3965
25529,2.7272
25530,2.3115
25531,1.9862
25532,2.2798
25533,2.5858
25534,2.0435
25535,1.7406
25536,2.1158
25537,2.287
25538,2.4503
25539,1.9574
25540,1.5027
25541,1.8783
25542,2.1418
25543,2.5676
25544,2.7634
25545,2.603
25546,2.6938
25547,2.9955
25548,3.582
25549,3.3944
25550,3.256
25551,3.564
25552,2.5883
25553,1.8316
25554,1.7719
25555,2.0018
25556,2.6932
25557,3.367
25558,3.608
25559,2.59
25560,2.0155
25561,1.4071
25562,1.3458
25563,1.9211
25564,1.895
25565,1.8559
25566,1.3047
25567,0.8194
25568,0.8044
25569,0.7208
25570,0.9299
25571,0.9815
25572,0.6517
25573,0.9143
25574,0.8784
25575,0.9286
25576,1.2603
25577,2.3103
25578,2.9135
25579,3.6306
25580,3.7888
25581,3.9736
25582,3.8722
25583,5.1013
25584,5.6225
25585,4.9767
25586,5.5743
25587,5.5047
25588,4.6838
25589,4.5154
25590,5.1684
25591,5.1266
25592,5.579
25593,5.1226
25594,5.425
25595,6.146
25596,5.2023
25597,5.1948
25598,5.6646
25599,5.4015
25600,5.3852
25601,4.3954
25602,5.2398
25603,5.2326
25604,5.5025
25605,5.3919
25606,5.2947
25607,4.6861
25608,6.3037
25609,5.8483
25610,6.1698
25611,5.9911
25612,5.2402
25613,5.9279
25614,6.0942
25615,5.8496
25616,5.5991
25617,5.9064
25618,5.7656
25619,6.167000000000001
25620,5.8903
25621,6.7618
25622,6.7082
25623,6.231
25624,6.4385
25625,5.7123
25626,6.3562
25627,5.8232
25628,6.4344
25629,6.1437
25630,5.2588
25631,5.2097
25632,5.1543
25633,4.2481
25634,3.3928
25635,3.3277
25636,3.2044
25637,3.3622
25638,3.5407
25639,3.463
25640,3.3707
25641,3.5603
25642,3.3392
25643,2.9272
25644,2.374
25645,3.5831
25646,4.1774
25647,3.762
25648,3.1887
25649,2.4954
25650,1.7242
25651,2.0437
25652,2.4193
25653,2.8099
25654,2.9575
25655,2.7453
25656,2.645
25657,2.5506
25658,2.7476
25659,3.2
25660,3.792
25661,3.3417
25662,2.7285
25663,2.5128
25664,2.1732
25665,1.5699
25666,1.7429
25667,1.7616
25668,1.7565
25669,1.7553
25670,1.911
25671,2.1515
25672,2.053
25673,2.0183
25674,1.8317
25675,1.571
25676,2.3305
25677,1.3051
25678,1.2824
25679,0.6828
25680,0.8276
25681,0.8624
25682,1.2019
25683,0.6646
25684,0.9193
25685,1.2474
25686,1.3561
25687,1.4011
25688,0.7849
25689,1.1248
25690,1.3834
25691,1.8966
25692,1.6016
25693,1.0786
25694,1.2634
25695,1.7884
25696,1.6943
25697,1.0683
25698,1.0539
25699,1.183
25700,1.3229
25701,1.0004
25702,1.0659
25703,0.6314
25704,0.757
25705,1.1879
25706,1.5425
25707,2.0580000000000003
25708,1.884
25709,1.8742
25710,1.8004
25711,2.0237
25712,2.4584
25713,2.4729
