id,wd
20804,81.7906
20805,81.3617
20806,77.9454
20807,76.5311
20808,79.3698
20809,81.6751
20810,80.9536
20811,79.7599
20812,76.8154
20813,77.9503
20814,85.6783
20815,85.46600000000001
20816,81.7582
20817,81.346
20818,77.4318
20819,78.5991
20820,81.2127
20821,74.6587
20822,76.1302
20823,77.5926
20824,77.9437
20825,84.1658
20826,83.6496
20827,87.1788
20828,87.0397
20829,83.9932
20830,85.4204
20831,86.4794
20832,87.8231
20833,83.9076
20834,98.9163
20835,92.6491
20836,91.227
20837,95.4435
20838,96.7862
20839,85.7275
20840,91.8237
20841,87.8519
20842,100.7059
20843,98.5808
20844,100.1982
20845,98.3892
20846,92.738
20847,105.4434
20848,105.2965
20849,92.8593
20850,101.7482
20851,109.3459
20852,100.2712
20853,87.6026
20854,101.5917
20855,99.7122
20856,110.0422
20857,133.2071
20858,126.3412
20859,116.1244
20860,111.8492
20861,111.5434
20862,110.7923
20863,110.6456
20864,111.7575
20865,103.4457
20866,100.4785
20867,100.7338
20868,110.2344
20869,108.526
20870,96.3398
20871,102.228
20872,100.2855
20873,109.7131
20874,101.9984
20875,109.4666
20876,107.1494
20877,109.7118
20878,112.5067
20879,110.9412
20880,119.0533
20881,120.1436
20882,115.6819
20883,112.5259
20884,117.1326
20885,117.5433
20886,115.0668
20887,112.6042
20888,112.8317
20889,112.3326
20890,106.2251
20891,104.5124
20892,111.1726
20893,107.1708
20894,102.147
20895,100.5723
20896,96.5535
20897,98.7644
20898,106.6183
20899,98.2517
20900,102.9108
20901,102.8911
20902,106.7893
20903,100.0242
20904,96.4937
20905,104.2608
20906,99.7384
20907,105.4257
20908,106.8418
20909,108.6954
20910,103.5399
20911,99.2634
20912,96.1081
20913,100.1381
20914,102.7967
20915,103.0655
20916,110.9744
20917,117.4244
20918,106.478
20919,100.2751
20920,99.3018
20921,93.5922
20922,90.3166
20923,87.8665
20924,86.8254
20925,90.4403
20926,88.7668
20927,89.5467
20928,102.5647
20929,83.9738
20930,81.5637
20931,89.5103
20932,84.1769
20933,83.90299999999999
20934,78.8682
20935,82.3222
20936,87.9178
20937,83.0129
20938,94.1114
20939,93.5561
20940,100.9665
20941,91.5211
20942,90.2658
20943,88.3644
20944,81.6343
20945,74.0301
20946,75.1899
20947,79.3451
20948,86.9386
20949,87.4531
20950,89.0794
20951,88.9898
20952,87.9227
20953,92.4586
20954,106.0312
20955,100.9282
20956,93.4843
20957,98.4985
20958,106.1661
20959,112.5665
20960,111.998
20961,114.1896
20962,117.4499
20963,118.3727
20964,118.3061
20965,114.7603
20966,111.1073
20967,98.818
20968,101.078
20969,98.4447
20970,90.1822
20971,100.765
20972,103.8232
20973,96.1026
20974,90.9503
20975,87.4074
20976,104.1959
20977,116.9997
20978,100.8565
20979,93.396
20980,87.0258
20981,114.2497
20982,130.009
20983,121.8306
20984,102.0414
20985,97.0001
20986,106.2131
20987,110.2813
20988,117.3378
20989,118.0436
20990,113.654
20991,113.0561
20992,110.3892
20993,103.0146
20994,103.3288
20995,110.6854
20996,109.9562
20997,105.9977
20998,111.9243
20999,134.0843
21000,124.5359
21001,119.5653
21002,122.538
21003,114.8713
21004,121.2611
21005,124.2572
21006,126.9363
21007,141.1976
21008,122.2067
21009,111.7961
21010,111.4419
21011,107.9634
21012,99.7103
21013,105.1343
21014,116.9707
21015,110.9371
21016,111.7146
21017,102.3127
21018,113.6145
21019,118.4475
21020,123.9409
21021,116.7682
21022,118.3974
21023,106.6497
21024,100.6125
21025,102.4855
21026,107.1606
21027,105.4765
21028,109.1862
21029,112.6448
21030,111.0017
21031,108.8554
21032,116.2518
21033,119.768
21034,111.1041
21035,110.6755
21036,105.0875
21037,96.8893
21038,90.1488
21039,92.0482
21040,95.2669
21041,87.9704
21042,87.3093
21043,95.6382
21044,100.4908
21045,96.7306
21046,100.2205
21047,97.7462
21048,93.6076
21049,91.909
21050,89.9591
21051,93.7628
21052,97.6403
21053,102.7253
21054,105.8567
21055,110.2404
21056,113.2211
21057,101.954
21058,98.5531
21059,103.3087
21060,98.2838
21061,98.7447
21062,103.5894
21063,105.2188
21064,102.9722
21065,116.3828
21066,113.2321
21067,99.5162
21068,103.7161
21069,105.4307
21070,101.1163
21071,111.7555
21072,122.7944
21073,111.4075
21074,98.1633
21075,94.8638
21076,90.0288
21077,85.52600000000001
21078,92.9705
21079,91.9991
21080,81.6442
21081,77.4225
21082,75.1072
21083,80.5978
21084,79.4889
21085,87.8028
21086,88.7113
21087,89.0545
21088,88.4902
21089,92.4353
21090,95.09
21091,95.931
21092,87.4329
21093,84.1839
21094,87.667
21095,100.5036
21096,111.3575
21097,114.1347
21098,107.4166
21099,98.1129
21100,92.6963
21101,96.2727
21102,97.2505
21103,93.0386
21104,88.8701
21105,90.7653
21106,72.0634
21107,79.1596
21108,85.464
21109,79.0149
21110,76.0616
21111,66.5397
21112,72.2517
21113,100.5683
21114,109.9566
21115,104.2965
21116,107.2402
21117,98.4415
21118,92.9557
21119,103.1037
21120,109.7606
21121,100.0554
21122,102.8337
21123,100.4508
21124,112.894
21125,107.9636
21126,100.9831
21127,110.6027
21128,135.9742
21129,142.7409
21130,140.3974
21131,142.1948
21132,142.347
21133,138.126
21134,131.7186
21135,129.8425
21136,122.9135
21137,126.7887
21138,134.4808
21139,137.5352
21140,137.9531
21141,138.7163
21142,137.2382
21143,138.4148
21144,138.4095
21145,137.0053
21146,137.4473
21147,140.9088
21148,138.3186
21149,132.5809
21150,138.6382
21151,132.4931
21152,112.1819
21153,109.5738
21154,107.1723
21155,108.3692
21156,118.7761
21157,113.1841
21158,112.6251
21159,115.9929
21160,120.9762
21161,116.8117
21162,113.4881
21163,111.4923
21164,114.5856
21165,116.9079
21166,120.7175
21167,118.8788
21168,117.8593
21169,119.4721
21170,118.1366
21171,117.3726
21172,119.32
21173,121.1992
21174,122.4764
21175,119.8175
21176,120.066
21177,119.9903
21178,118.7041
21179,117.213
21180,119.1687
21181,122.778
21182,112.5308
21183,115.8041
21184,120.5747
21185,116.064
21186,120.7422
21187,114.9013
21188,104.659
21189,103.1957
21190,112.1018
21191,107.2315
21192,103.3728
21193,113.2393
21194,134.3327
21195,133.8863
21196,121.9491
21197,116.7868
21198,116.299
21199,117.7309
21200,121.1469
21201,109.2707
21202,109.3244
21203,108.5964
21204,107.6643
21205,107.6337
21206,118.978
21207,117.2134
21208,106.8248
21209,109.4228
21210,120.5154
21211,117.696
21212,117.525
21213,111.8318
21214,104.432
21215,90.9409
21216,83.876
21217,98.3773
21218,101.4978
21219,105.6169
21220,101.4518
21221,97.8283
21222,80.2126
21223,79.3183
21224,113.2675
21225,116.0422
21226,111.4731
21227,98.6438
21228,108.9914
21229,95.6142
21230,99.6142
21231,95.178
21232,102.0504
21233,102.7955
21234,102.1361
21235,98.0374
21236,99.7804
21237,104.0155
21238,115.133
21239,113.0803
21240,112.2906
21241,111.1162
21242,114.6321
21243,112.961
21244,115.7772
21245,112.2333
21246,112.5054
21247,118.0338
21248,112.5006
21249,121.4216
21250,130.9065
21251,134.0916
21252,141.4194
21253,135.8394
21254,129.0254
21255,120.7566
21256,112.5509
21257,109.7651
21258,130.5115
21259,107.4956
21260,98.203
21261,104.3178
21262,114.1747
21263,103.9577
21264,117.6964
21265,111.4367
21266,104.0001
21267,112.4418
21268,115.0076
21269,113.1312
21270,113.8333
21271,117.6724
21272,117.5918
21273,111.8824
21274,111.1626
21275,114.6141
21276,115.4086
21277,109.9773
21278,113.7742
21279,111.5093
21280,120.0566
21281,116.2643
21282,133.5996
21283,123.5097
21284,123.5749
21285,126.5666
21286,130.9978
21287,127.3821
21288,130.8898
21289,141.3214
21290,135.5025
21291,140.7431
21292,137.8946
21293,133.4672
21294,137.4966
21295,134.8419
21296,131.8866
21297,134.0392
21298,133.577
21299,135.4606
21300,135.078
21301,132.1399
21302,131.4762
21303,131.2088
21304,135.3589
21305,134.7642
21306,130.2059
21307,133.7259
21308,133.5315
21309,135.7797
21310,137.0109
21311,134.9824
21312,136.6333
21313,134.9342
21314,131.812
21315,133.8284
21316,132.5801
21317,131.1089
21318,129.1061
21319,129.2236
21320,131.6542
21321,129.9531
21322,127.803
21323,129.5379
21324,130.7996
21325,130.2527
21326,131.4551
21327,126.0042
21328,129.4923
21329,128.9532
21330,128.3575
21331,126.2842
21332,126.6084
21333,123.7257
21334,122.576
21335,124.7313
21336,124.4173
21337,123.8956
21338,122.655
21339,125.5339
21340,129.6069
21341,135.7009
21342,136.4866
21343,133.9336
21344,132.5787
21345,128.4245
21346,129.8835
21347,136.2338
21348,130.0315
21349,129.7758
21350,124.9189
21351,122.1387
21352,128.7067
21353,131.80100000000002
21354,134.6659
21355,132.3903
21356,135.8695
21357,135.1321
21358,129.7946
21359,133.4787
21360,137.1173
21361,129.3244
21362,125.2131
21363,122.6867
21364,128.4661
21365,125.8168
21366,123.8072
21367,123.6511
21368,121.9899
21369,124.1557
21370,124.356
21371,124.1028
21372,123.2613
21373,128.8271
21374,134.1833
21375,132.5936
21376,131.0735
21377,127.4813
21378,131.3534
21379,134.8929
21380,131.2937
21381,133.1859
21382,132.9219
21383,130.8963
21384,129.6326
21385,134.489
21386,128.6387
21387,127.2384
21388,125.9819
21389,131.5893
21390,135.8647
21391,133.4077
21392,129.8579
21393,128.7674
21394,130.5388
21395,129.7222
21396,130.2796
21397,132.2922
21398,129.7504
21399,133.2636
21400,133.7722
21401,134.3462
21402,133.0404
21403,127.382
21404,124.0968
21405,129.1251
21406,130.5342
21407,129.5913
21408,130.6986
21409,131.3604
21410,123.1539
21411,127.5282
21412,126.9909
21413,131.3143
21414,123.902
21415,123.5213
21416,120.7475
21417,124.2935
21418,132.881
21419,119.11
21420,120.7942
21421,137.3726
21422,119.6249
21423,128.5438
21424,136.7618
21425,130.6266
21426,122.9911
21427,123.7091
21428,128.5722
21429,142.825
21430,142.5626
21431,133.7168
21432,137.8211
21433,137.6569
21434,136.2617
21435,139.5591
21436,138.3218
21437,133.6845
21438,124.4003
21439,119.9789
21440,122.0811
21441,128.4889
21442,125.7246
21443,125.8746
21444,127.0249
21445,122.8518
21446,122.29
21447,122.964
21448,125.3287
21449,121.9462
21450,125.9541
21451,127.1697
21452,123.6605
21453,122.0008
21454,121.4002
21455,123.1753
21456,121.0137
21457,114.077
21458,120.3398
21459,127.0456
21460,125.8663
21461,125.0635
21462,125.7721
21463,117.5767
21464,120.5321
21465,120.5806
21466,117.8537
21467,112.498
21468,114.4427
21469,115.0933
21470,109.8942
21471,116.9246
21472,117.925
21473,113.8892
21474,119.4473
21475,127.729
21476,123.1533
21477,122.7638
21478,122.9836
21479,123.8609
21480,123.6523
21481,124.1101
21482,120.5511
21483,120.789
21484,118.5867
21485,119.1423
21486,115.3308
21487,117.3794
21488,122.9528
21489,123.1644
21490,121.6251
21491,123.4739
21492,122.1344
21493,122.8275
21494,117.4368
21495,113.6289
21496,109.983
21497,117.6914
21498,112.3752
21499,114.6003
21500,118.5285
21501,114.5076
21502,109.397
21503,113.782
21504,110.8217
21505,113.0933
21506,108.2763
21507,108.7002
21508,109.1874
21509,112.2652
21510,114.5184
21511,118.6628
21512,115.8769
21513,121.4594
21514,121.851
21515,118.372
21516,114.7855
21517,115.6804
21518,120.0006
21519,112.0074
21520,112.6414
21521,114.1229
21522,104.4373
21523,108.5971
21524,114.5922
21525,112.8049
21526,112.0525
21527,112.067
21528,112.6214
21529,110.4056
21530,110.0086
21531,110.2849
21532,102.2384
21533,100.2475
21534,95.538
21535,89.4426
21536,93.7629
21537,97.4654
21538,99.1088
21539,92.4048
21540,86.264
21541,87.09
21542,83.9375
21543,86.5474
21544,85.5701
21545,89.0438
21546,78.7803
21547,78.6976
21548,89.3039
21549,86.2108
21550,83.9247
21551,78.6953
21552,80.7245
21553,81.9312
21554,86.2537
21555,73.8489
21556,75.2905
21557,92.6943
21558,105.2457
21559,98.5961
21560,76.2234
21561,74.1854
21562,111.1439
21563,109.3899
21564,110.4314
21565,108.9567
21566,97.8741
21567,112.4069
21568,144.1297
21569,135.5846
21570,102.6102
21571,115.2127
21572,127.6842
21573,112.368
21574,118.8729
21575,128.643
21576,118.7162
21577,130.8371
21578,122.7583
21579,124.6595
21580,123.2854
21581,124.3619
21582,126.4927
21583,123.9522
21584,119.8867
21585,124.0731
21586,126.2225
21587,125.2199
21588,126.3221
21589,122.5844
21590,117.5406
21591,117.5399
21592,110.8687
21593,107.2425
21594,115.2167
21595,114.3163
21596,109.7271
21597,109.4155
21598,117.5147
21599,117.6917
21600,107.8011
21601,108.4596
21602,113.4979
21603,108.2869
21604,109.2316
21605,105.2215
21606,104.8016
21607,107.5139
21608,103.7713
21609,106.9854
21610,108.8788
21611,101.7077
21612,106.8712
21613,114.6027
21614,112.7311
21615,106.0818
21616,98.7979
21617,100.0581
21618,100.6123
21619,102.7519
21620,96.7726
21621,105.3794
21622,105.5845
21623,112.9179
21624,109.5784
21625,110.1016
21626,107.7549
21627,102.7081
21628,105.8269
21629,114.9227
21630,107.6214
21631,113.5484
21632,116.3944
21633,112.4554
21634,108.8395
21635,112.0322
21636,114.4781
21637,106.4404
21638,100.684
21639,99.7965
21640,103.757
21641,114.2847
21642,124.8207
21643,143.5222
21644,157.8468
21645,154.4336
21646,134.2036
21647,124.5208
21648,124.8786
21649,128.2597
21650,137.7324
21651,129.9345
21652,124.0436
21653,124.4863
21654,128.459
21655,137.9825
21656,140.6407
21657,141.4913
21658,133.9297
21659,117.9128
21660,132.0622
21661,127.4001
21662,123.3769
21663,115.3627
21664,128.1932
21665,146.9328
21666,149.2082
21667,145.6594
21668,137.7153
21669,134.0803
21670,133.9606
21671,126.4998
21672,123.5229
21673,136.4469
21674,136.8054
21675,135.5107
21676,130.4814
21677,131.7876
21678,130.58700000000002
21679,124.6059
21680,131.6881
21681,130.3032
21682,125.8022
21683,120.4389
21684,109.8249
21685,110.0256
21686,115.1545
21687,120.2867
21688,130.2811
21689,120.0943
21690,110.3428
21691,142.9705
21692,121.9966
21693,105.7857
21694,99.5229
21695,91.461
21696,79.8517
21697,59.8789
21698,72.8413
21699,90.7638
21700,99.7474
21701,77.1819
21702,73.2201
21703,62.3986
21704,48.3735
21705,54.5605
21706,71.5233
21707,72.2211
21708,74.5
21709,69.0504
21710,74.4327
21711,68.87899999999999
21712,91.4846
21713,72.6137
21714,82.9412
21715,94.6486
21716,100.6878
21717,121.2326
21718,123.7577
21719,115.1852
21720,112.844
21721,103.5376
21722,109.4444
21723,101.6331
21724,117.1152
21725,120.5717
21726,126.7717
21727,121.3713
21728,125.0458
21729,120.247
21730,125.6956
21731,120.3437
21732,124.2756
21733,120.8195
21734,123.8619
21735,127.8783
21736,126.7659
21737,123.7868
21738,126.11
21739,118.8271
21740,121.5026
21741,111.5008
21742,108.2066
21743,125.5787
21744,126.9711
21745,123.1628
21746,125.4108
21747,125.3493
21748,113.0132
21749,113.6554
21750,113.3016
21751,115.6843
21752,113.8975
21753,116.9526
21754,118.1999
21755,120.7373
21756,118.8422
21757,118.868
21758,122.6937
21759,112.0188
21760,108.6408
21761,115.7058
21762,109.0492
21763,111.4476
21764,112.6797
21765,109.1142
21766,110.2975
21767,104.2872
21768,99.8484
21769,93.5942
21770,100.0857
21771,99.0941
21772,92.3437
21773,92.9847
21774,94.0209
21775,88.6266
21776,95.7753
21777,90.8545
21778,88.5175
21779,85.3097
21780,89.0457
21781,85.9234
21782,81.6967
21783,85.4739
21784,94.783
21785,87.8898
21786,84.6831
21787,96.3991
21788,94.3603
21789,94.0226
21790,94.7435
21791,103.0454
21792,103.6268
21793,99.2347
21794,108.1251
21795,100.161
21796,111.3266
21797,107.422
21798,95.7787
21799,101.2928
21800,95.7196
21801,92.5772
21802,96.5902
21803,120.4551
21804,108.9785
21805,97.0206
21806,95.7316
21807,102.2304
21808,105.5848
21809,99.8334
21810,97.2847
21811,99.9554
21812,98.1754
21813,101.373
21814,102.471
21815,107.7139
21816,111.798
21817,107.7091
21818,114.0673
21819,108.3622
21820,109.4663
21821,103.4426
21822,106.9749
21823,106.7301
21824,106.5218
21825,117.6072
21826,122.9223
21827,129.3395
21828,117.842
21829,114.099
21830,113.9326
21831,119.9999
21832,113.9821
21833,104.744
21834,99.6817
21835,105.9681
21836,105.0522
21837,103.6749
21838,102.7801
21839,98.2078
21840,97.7166
21841,101.0336
21842,95.8274
21843,98.0175
21844,89.6786
21845,92.2996
21846,87.1363
21847,89.4752
21848,92.1292
21849,95.76
21850,89.7038
21851,101.5353
21852,108.7971
21853,99.6952
21854,102.3602
21855,94.423
21856,100.0621
21857,114.2133
21858,106.7976
21859,104.9773
21860,104.374
21861,95.9524
21862,90.9552
21863,93.5082
21864,87.5813
21865,88.6213
21866,83.2355
21867,87.4483
21868,95.6705
21869,95.4812
21870,96.5071
21871,84.0711
21872,81.1671
21873,84.4052
21874,88.1927
21875,102.8904
21876,108.8423
21877,100.5663
21878,113.7535
21879,104.7333
21880,104.1459
21881,99.0887
21882,91.5896
21883,105.4128
21884,96.45
21885,90.8392
21886,87.7008
21887,92.7773
21888,82.0074
21889,81.0907
21890,96.3931
21891,98.963
21892,98.7104
21893,111.6213
21894,113.7156
21895,110.333
21896,109.5936
21897,117.0941
21898,117.2226
21899,115.3116
21900,110.9654
21901,107.3508
21902,106.07
21903,105.707
21904,105.868
21905,104.3318
21906,102.1795
21907,102.7511
21908,107.3007
21909,101.1259
21910,104.0103
21911,107.1194
21912,100.1785
21913,98.237
21914,102.4435
21915,103.593
21916,100.7521
21917,110.57
21918,104.7594
21919,97.2301
21920,97.4443
21921,91.2177
21922,93.6443
21923,88.3742
21924,84.15899999999999
21925,95.8822
21926,87.5151
21927,92.6867
21928,91.195
21929,85.656
21930,88.6806
21931,89.5989
21932,93.4107
21933,106.2502
21934,100.0848
21935,79.5618
21936,83.0117
21937,91.3401
21938,99.6472
21939,99.5583
21940,106.7776
21941,92.9382
21942,90.748
21943,106.2451
21944,96.3151
21945,98.6581
21946,98.0324
21947,103.3053
21948,97.5936
21949,96.0108
21950,94.6845
21951,90.5826
21952,92.733
21953,87.7269
21954,87.3873
21955,91.2955
21956,91.1028
21957,89.1828
21958,90.7569
21959,85.5338
21960,83.1972
21961,78.4963
21962,83.5184
21963,82.4083
21964,83.307
21965,80.3534
21966,78.7225
21967,73.1241
21968,74.9908
21969,64.0976
21970,71.0893
21971,81.5571
21972,77.9509
21973,80.5154
21974,71.2109
21975,67.7063
21976,71.2088
21977,61.9204
21978,69.5531
21979,67.1102
21980,71.1275
21981,80.3965
21982,73.0924
21983,73.8585
21984,67.3664
21985,63.7018
21986,70.2827
21987,75.7566
21988,87.9258
21989,92.466
21990,93.6753
21991,88.7851
21992,92.2896
21993,87.6158
21994,89.4867
21995,93.0124
21996,81.21300000000001
21997,99.9858
21998,97.37
21999,96.9683
22000,98.9451
22001,101.4102
22002,113.2034
22003,104.5817
22004,100.6576
22005,103.6658
22006,119.1991
22007,124.7023
22008,122.1078
22009,118.2428
22010,121.6435
22011,119.9027
22012,119.5706
22013,120.0377
22014,120.1464
22015,123.0554
22016,122.9699
22017,122.5473
22018,124.2411
22019,121.9008
22020,122.9076
22021,123.5424
22022,117.8401
22023,117.7798
22024,118.202
22025,115.2431
22026,111.0335
22027,107.0895
22028,112.4446
22029,117.9892
22030,115.6856
22031,120.59
22032,106.074
22033,109.9819
22034,111.2118
22035,101.8144
22036,101.902
22037,95.0445
22038,94.3358
22039,95.6148
22040,92.0629
22041,88.0882
22042,85.1247
22043,89.819
22044,92.36
22045,91.4945
22046,88.9714
22047,87.9299
22048,90.6969
22049,95.9717
22050,89.6849
22051,90.0669
22052,91.0038
22053,94.6556
22054,91.2959
22055,90.6164
22056,90.685
22057,82.8185
22058,92.1216
22059,92.6701
22060,88.8404
22061,89.8942
22062,91.6363
22063,87.2499
22064,89.6978
22065,94.5357
22066,92.2295
22067,92.4503
22068,94.9678
22069,96.9679
22070,88.2894
22071,95.1835
22072,92.2642
22073,102.7688
22074,98.4735
22075,96.0673
22076,95.038
22077,95.9179
22078,93.5872
22079,88.4928
22080,92.7241
22081,91.2088
22082,91.0601
22083,100.951
22084,97.1976
22085,95.7733
22086,98.3221
22087,98.648
22088,96.9283
22089,98.9413
22090,101.2084
22091,99.1969
22092,100.2055
22093,102.3081
22094,97.5743
22095,99.5636
22096,95.8534
22097,94.0851
22098,94.4311
22099,96.0952
22100,92.1465
22101,99.9376
22102,97.2816
22103,95.0652
22104,94.3905
22105,88.1411
22106,93.7124
22107,87.0683
22108,91.294
22109,92.0164
22110,89.6106
22111,91.8465
22112,82.3391
22113,87.109
22114,88.1441
22115,86.7437
22116,90.8516
22117,91.9019
22118,91.5843
22119,87.7464
22120,84.8862
22121,86.1348
22122,86.5615
22123,87.9273
22124,82.5477
22125,84.7524
22126,82.3904
22127,82.0904
22128,83.8625
22129,88.0845
22130,91.8139
22131,104.2061
22132,116.6448
22133,109.3828
22134,110.7287
22135,104.1424
22136,117.5129
22137,124.3535
22138,119.3
22139,116.7227
22140,110.5536
22141,103.7329
22142,107.9691
22143,102.2698
22144,105.503
22145,120.1199
22146,119.5392
22147,118.8873
22148,114.7129
22149,115.1745
22150,115.4849
22151,116.5895
22152,111.1166
22153,117.6009
22154,112.6829
22155,116.721
22156,115.954
22157,109.3585
22158,112.5329
22159,113.3061
22160,114.4182
22161,112.6957
22162,106.5328
22163,103.8853
22164,104.1286
22165,111.104
22166,108.9788
22167,110.9058
22168,106.1982
22169,108.5892
22170,109.1274
22171,107.6698
22172,106.2277
22173,108.0303
22174,105.308
22175,104.2425
22176,105.251
22177,106.2043
22178,107.4057
22179,111.7481
22180,111.1703
22181,113.3844
22182,111.4805
22183,111.9161
22184,110.6408
22185,108.3399
22186,109.0257
22187,106.7324
22188,108.5998
22189,113.7561
22190,115.6562
22191,114.194
22192,106.9388
22193,106.7299
22194,103.1902
22195,104.7092
22196,106.6182
22197,110.9349
22198,106.4852
22199,112.0443
22200,104.8307
22201,106.2557
22202,97.7094
22203,98.4458
22204,97.6616
22205,97.049
22206,97.0787
22207,93.3829
22208,93.0854
22209,97.5386
22210,103.4754
22211,104.1435
22212,98.8363
22213,98.1686
22214,99.8694
22215,104.583
22216,105.5098
22217,105.9463
22218,110.6533
22219,103.2862
22220,99.7184
22221,95.7871
22222,100.5815
22223,98.2083
22224,103.2414
22225,105.0786
22226,103.6579
22227,99.9866
22228,115.4968
22229,138.3657
22230,129.5398
22231,150.3762
22232,152.2371
22233,146.2109
22234,143.0816
22235,160.59799999999998
22236,152.6181
22237,145.727
22238,143.243
22239,124.1993
22240,107.4736
22241,99.1096
22242,86.35700000000001
22243,88.635
22244,89.7688
22245,94.1662
22246,85.2813
22247,92.7541
22248,86.4871
22249,84.2969
22250,89.3831
22251,117.1378
22252,104.4587
22253,86.1901
22254,85.0808
22255,99.2045
22256,119.168
22257,104.7503
22258,97.6628
22259,105.6984
22260,162.46200000000002
22261,86.0309
22262,75.601
22263,56.5317
22264,69.6578
22265,76.568
22266,79.9237
22267,72.2621
22268,75.0097
22269,80.5958
22270,78.5471
22271,65.1208
22272,77.5881
22273,89.9227
22274,86.3287
22275,69.922
22276,101.1752
22277,100.454
22278,97.9094
22279,87.9187
22280,74.6304
22281,73.0811
22282,100.7916
22283,115.3369
22284,127.0248
22285,124.2654
22286,119.1745
22287,119.7001
22288,125.8645
22289,115.8867
22290,115.8799
22291,114.0998
22292,112.4208
22293,115.668
22294,116.8025
22295,121.0243
22296,115.3692
22297,121.509
22298,120.6631
22299,124.1982
22300,108.4173
22301,118.3541
22302,117.3736
22303,116.6951
22304,112.726
22305,108.6493
22306,112.9845
22307,115.2265
22308,109.0463
22309,106.0378
22310,108.5337
22311,105.0122
22312,111.4518
22313,111.6358
22314,108.2679
22315,108.3397
22316,104.4937
22317,114.4324
22318,113.0434
22319,117.7178
22320,118.4421
22321,119.8339
22322,107.6171
22323,107.137
22324,109.8974
22325,107.6271
22326,110.8246
22327,108.583
22328,116.9071
22329,114.4885
22330,116.9637
22331,124.8596
22332,117.6736
22333,116.8534
22334,113.8441
22335,111.4297
22336,110.0735
22337,107.4589
22338,106.7206
22339,104.5046
22340,101.7203
22341,107.4094
22342,103.9635
22343,97.8493
22344,88.3376
22345,87.3191
22346,86.1571
22347,91.6302
22348,97.972
22349,92.3854
22350,76.1396
22351,81.5417
22352,81.6484
22353,92.1465
22354,87.3438
22355,73.2513
22356,85.19200000000001
22357,89.2294
22358,80.6356
22359,85.9302
22360,98.0924
22361,100.5601
22362,82.4819
22363,96.2323
22364,95.9302
22365,99.2708
22366,130.5051
22367,156.9365
22368,134.6944
22369,119.5925
22370,101.1597
22371,93.5483
22372,100.7724
22373,104.1756
22374,108.2685
22375,109.967
22376,110.4089
22377,101.8683
22378,94.3342
22379,94.7642
22380,102.1495
22381,102.0409
22382,105.8102
22383,99.9578
22384,97.4094
22385,92.0689
22386,99.2464
22387,94.9695
22388,90.4536
22389,86.1295
22390,81.921
22391,79.7845
22392,92.4307
22393,112.8814
22394,110.4406
22395,114.3799
22396,118.7462
22397,103.2884
22398,94.1531
22399,95.4605
22400,89.98200000000001
22401,83.148
22402,74.8767
22403,65.2088
22404,60.8201
22405,64.8805
22406,75.4679
22407,75.8869
22408,83.7984
22409,88.85700000000001
22410,99.8682
22411,107.7408
22412,105.8216
22413,105.2279
22414,96.3115
22415,101.6281
22416,101.4802
22417,83.2052
22418,90.8959
22419,86.9622
22420,101.5331
22421,122.9855
22422,116.1993
22423,113.5146
22424,108.1172
22425,89.2586
22426,88.6491
22427,94.5961
22428,101.7591
22429,103.138
22430,104.3377
22431,91.1617
22432,112.3566
22433,122.7031
22434,116.0133
22435,115.3018
22436,115.9697
22437,123.3226
22438,117.2358
22439,117.4406
22440,112.2645
22441,104.3028
22442,99.7228
22443,109.3838
22444,103.3698
22445,107.0894
22446,121.1408
22447,110.1876
22448,128.9525
22449,129.7874
22450,120.4712
22451,123.9344
22452,113.7391
22453,125.4374
22454,120.244
22455,120.8772
22456,121.3611
22457,117.6748
22458,118.1853
22459,112.8047
22460,114.6222
22461,114.9366
22462,118.0858
22463,116.5568
22464,118.6878
22465,114.8946
22466,117.0558
22467,118.3653
22468,119.0116
22469,117.8104
22470,121.4194
22471,113.8218
22472,116.6516
22473,116.2902
22474,113.5276
22475,106.256
22476,101.331
22477,104.032
22478,105.2519
22479,108.6559
22480,112.7483
22481,112.5307
22482,113.3653
22483,107.0522
22484,111.309
22485,116.7217
22486,120.399
22487,121.4222
22488,122.7294
22489,108.4755
22490,105.3086
22491,110.3613
22492,108.5038
22493,106.4484
22494,116.6771
22495,117.1629
22496,117.0644
22497,122.247
22498,113.7087
22499,109.4621
22500,119.0846
22501,122.967
22502,125.6042
22503,119.4394
22504,121.1655
22505,117.7877
22506,117.079
22507,117.363
22508,122.2024
22509,118.1155
22510,113.5865
22511,114.9599
22512,112.2693
22513,105.1968
22514,100.7774
22515,107.4414
22516,113.9189
22517,110.5239
22518,111.2808
22519,112.9979
22520,113.7998
22521,109.0273
22522,105.8085
22523,111.8878
22524,106.635
22525,85.6214
22526,81.0385
22527,89.5552
22528,93.31
22529,89.2287
22530,95.4947
22531,94.5269
22532,90.6633
22533,92.0674
22534,92.9608
22535,90.6306
22536,89.8898
22537,102.3527
22538,109.9608
22539,114.0691
22540,101.03
22541,95.8454
22542,98.4477
22543,105.5484
22544,100.1298
22545,101.7459
22546,96.5224
22547,93.4378
22548,94.3807
22549,95.0344
22550,88.8714
22551,89.8609
22552,81.6843
22553,79.5755
22554,76.6267
22555,81.4778
22556,91.4486
22557,86.8366
22558,78.2705
22559,91.1014
22560,85.1746
22561,84.8274
22562,84.9606
22563,100.0225
22564,101.4477
22565,93.3155
22566,81.0621
22567,89.7403
